utmx,utmy,X,Y,Rate_per_100000,PopulationDensity,Beer,NoHealthInsurance,Cases,Neighbor_Disadvantage
3988186.148,4989153.796,-83.922241,37.845158,3.89589362349826,144.69753,1.500512,9.33,5,0.715591
3969789.348,4872702.208,-84.586141,37.090224,4.35799005684564,4197.23534,19.200798,86.6,43,3.69494
3979035.777,4904829.626,-84.368332,37.28524,4.14313472639153,239.184,3.886997,15.93,9,1.461185
4004472.884,5059959.508,-83.463211,38.281232,4.32941668440158,418.00033,3.340734,18.91,16,0.704931
3926125.133,4844433.963,-85.090546,37.036685,3.9759363311718,384.45156,37.415163,29.75,8,1.180379
3909285.579,5001187.33,-84.569913,38.204074,4.64822967544854,12421.4575,39.559418,77.96,49,-5.580004
3847935.328,4972960.934,-85.244188,38.215128,5.04535873015464,7287.87689,39.302413,75.97,64,-2.616522
3806861.024,4753236.205,-86.528177,36.772732,4.70501552095781,345.79681,5.282556,22.02,17,-0.615515
3896670.778,4880905.483,-85.199818,37.394697,4.01998014693324,1171.59378,4.889616,23.46,12,-0.053611
3737951.287,4749564.286,-87.166662,36.966037,5.01263329675893,134.48424,7.383528,54.79,15,1.80733
3679231.284,4718982.45,-87.823183,36.926643,4.47847253294213,139.5811,6.97228,24.81,11,-0.005522
3641851.823,4805222.958,-87.827834,37.679404,5.06006017742378,170.89835,16.638513,18.04,20,-0.557063
3803967.448,4781374.873,-86.44143,36.98579,5.00461722177069,58649.47553,83.59436,137.34,165,-1.368734
3872901.385,4915112.927,-85.267745,37.718312,4.48975933447676,117.00221,5.564868,23.99,9,-0.454046
3972609.291,4825069.145,-84.760662,36.744131,4.15103990589865,526.01749,1.728067,50.25,11,1.635763
4014016.3,4859573.77,-84.253353,36.84815,4.05004430332552,2599.45344,6.207816,42.94,17,1.98628
4039859.007,4999991.813,-83.420741,37.739657,4.4236483093647,67.74636,2.775455,4.38,5,2.364365
3902619.067,4978984.46,-84.726678,38.070286,4.74666974826179,4369.22378,23.200622,40.49,26,-3.219705
3506108.12,3780474.891,-92.442096,30.284048,5.46552528553194,3847.70669,7.97303,126.73,120,5.092273
3458533.667,3796360.706,-92.82684,30.517553,6.70881641636475,1098.59118,1.369599,43.63,176,2.094326
3659928.396,3831295.264,-90.937643,30.311431,5.54204755147063,11884.5932,15.78495,106.07,262,-0.46797
3662666.674,3787958.365,-91.033419,29.973459,5.36784342919665,416.8045,2.040292,49.57,40,2.635053
3533992.133,3899144.482,-91.867494,31.136949,6.155070386,814.312841,4.526206,76.79,157,3.137541
3406840.53,3786206.162,-93.320467,30.556493,4.86445278391817,1406.952266,3.370738,75.53,40,0.878365
3360364.272,3994171.76,-93.178383,32.293279,5.83510309198356,223.951491,8.30535,51.85,38,1.66405
3297970.837,4003793.701,-93.728247,32.51758,5.54673872504651,33396.02305,71.962542,209.14,268,3.078254
3292719.366,3994502.396,-93.802953,32.456907,6.42616478048448,113624.1875,185.068071,645.82,1231,36.170962
3430311.469,3751568.913,-93.198989,30.232058,5.99196442214963,64836.43687,49.531657,412.29,667,4.931858
3483707.444,4011590.49,-92.000344,32.128313,5.53180720991639,63.62842,1.881828,40.16,21,1.126118
3515626.135,3979497.706,-91.804183,31.801744,5.98620071743288,240.04584,1.452025,33.58,32,1.382171
3345707.972,4066142.112,-93.107998,32.891536,6.33114591467014,24.45753,2.591499,20.35,77,0.973558
3545040.006,3931709.629,-91.676297,31.36123,5.6808549700125,867.60827,11.81335,42.77,47,1.73012
3319021.569,3933818.761,-93.727151,31.917654,5.48686947309263,417.37671,23.224754,73.55,55,5.087094
3642519.126,3840862.696,-91.064499,30.426718,6.97185620438866,224320.1062,36.251794,827.53,3926,17.324637
3538394.943,4097969.957,-91.24786,32.655547,5.87127236177958,24.47012,1.645909,17.92,20,0.697916
3621628.544,3880072.859,-91.139295,30.777658,6.98998021923781,183.27063,0.881754,35.99,181,-0.434344
3488415.614,3813786.884,-92.511416,30.583944,5.70411575244632,1190.44835,8.38427,68.76,82,4.293776
3504532.267,4006364.951,-91.826667,32.03641,5.65948221575962,725.19824,5.696275,72.08,47,3.862381
3450500.201,3943667.978,-92.496248,31.682989,5.53417969027002,297.11614,4.21373,45.27,48,1.094646
3590446.858,3726682.829,-91.835101,29.672389,5.50898339635113,24845.5021,12.710942,177.12,140,8.130398
3626417.056,3802424.66,-91.313085,30.170811,6.86589107488344,2178.94386,7.578276,75.48,266,3.325078
3419813.997,4004460.952,-92.603378,32.229845,5.30727710791951,356.442986,8.093995,45.81,27,0.506254
3760015.821,3808224.365,-90.126348,29.89254,6.31318566178319,650279.0784,172.590765,1361.36,2006,0.573395
3483743.057,3755623.982,-92.708204,30.142247,5.54985399236346,2291.24595,6.114553,57.97,66,2.549109
3542568.105,3783555.778,-92.108249,30.223186,6.05490871966452,86688.9564,45.319478,413.23,863,0.97476
3692920.396,3773505.995,-90.807758,29.790726,5.31172705345795,21763.18608,13.672986,202.52,165,3.518014
3486384.789,3944136.206,-92.169593,31.599941,6.13945342482143,178.30094,1.453193,28.46,58,0.315819
3387749.868,4038902.268,-92.798543,32.576208,5.47813579312387,5897.85481,22.623558,87,96,2.703799
3694927.86,3838409.978,-90.610033,30.280684,5.28167972539501,9521.7564,6.801797,154.93,228,-2.809025
3541838.838,4061482.124,-91.326504,32.366914,6.06355262350224,17.416001,1.994504,15.78,39,0.760116
3455959.112,4096965.87,-92.001818,32.857422,5.67914819369784,4298.14876,12.632014,73.94,60,3.552265
3366259.241,3935260.878,-93.288729,31.818144,5.9869543916301,5297.812159,30.9568,98.27,127,12.091876
3768202.052,3827339.041,-90.001377,30.017143,7.30283329420381,1205625.178,180.232283,1561.31,4959,72.722832
3456725.096,4053629.349,-92.123243,32.520373,6.22475642947401,45841.50982,117.999216,400.4,637,19.114412
3772992.179,3802776.43,-90.028928,29.81959,5.65073325356639,1815.44284,28.560143,67.98,54,4.391876
3564045.11,3866085.39,-91.690927,30.809623,5.77361943424498,1068.68721,1.621644,42.44,59,1.676102
3490870.323,3917264.996,-92.204802,31.381002,6.21300681705522,31017.5866,51.239597,298.01,533,6.588727
3350917.287,3966946.461,-93.34176,32.102665,5.37017280364846,115.49655,2.625985,21.77,15,0.688928
3491767.242,4035025.386,-91.858688,32.289284,5.65843637288932,618.92913,4.701868,68.67,48,2.144182
3366847.615,3886732.346,-93.416148,31.436445,4.70138904372863,490.4228,25.147525,81.36,22,4.15773
3770236.669,3820231.386,-90.003771,29.958383,6.20556735377004,46399.7756,12.496565,184.42,189,7.704986
3730752.379,3807521.763,-90.383137,29.958526,5.52226059803281,11399.73266,12.10262,97.24,110,1.080312
3667287.151,3888870.254,-90.710348,30.732924,5.62905892846026,50.48832,0.407166,22.87,24,1.229352
3693979.11,3807942.328,-90.703477,30.050851,6.14311209671712,2299.22888,9.119507,68.24,82,3.897294
3715291.664,3819318.593,-90.485199,30.085789,6.2357823336536,14351.4271,6.514709,125.25,181,6.01934
3534619.977,3822286.691,-92.074388,30.541524,6.1845611770699,14145.463,16.375027,170.63,322,7.708885
3591796.543,3798894.15,-91.629118,30.225903,5.53378466755108,2482.149863,9.402375,114.62,112,2.193943
3629902.155,3732903.888,-91.470618,29.628605,5.44285051728033,14714.0489,3.837434,105.79,94,2.48666
3781392.365,3859487.485,-89.795219,30.227355,5.40941141405362,50684.41729,117.583912,345.08,487,-8.076353
3700248.39,3870289.081,-90.473155,30.51021,5.99744661878553,13814.50438,11.054976,200.21,445,6.241225
3705437.36,3756448.937,-90.744996,29.630712,5.43153621033426,24134.04152,5.040531,236.03,207,7.04242
3437970.817,4076492.498,-92.227456,32.744161,5.11078224270119,583.31244,9.3855,59.07,31,0.57174
3550086.854,3752936.402,-92.123169,29.968714,5.35043532081014,6793.603257,6.96644,115.46,103,2.305719
3377025.173,3840991.486,-93.446256,31.054154,5.05815481006423,7034.02885,5.838946,86.19,62,-0.562024
3749667.332,3923629.62,-89.886056,30.791117,6.30882677366117,2791.31651,8.222598,133.21,211,6.894454
3317832.974,4051565.441,-93.408545,32.845157,5.30925730658637,5543.15058,42.158626,100.92,65,10.845567
3622096.41,3828757.947,-91.278686,30.383193,6.29193944135852,3407.06438,2.814707,44.32,118,-0.52693
3513435.635,4125258.813,-91.391628,32.928987,4.78582368568135,95.68051,6.156274,41.69,11,1.415587
3589992.441,3885574.973,-91.404981,30.896862,6.78964719050181,88.9265,0.767488,14.55,122,0.022655
3414018.082,3959273.653,-92.784661,31.892092,5.38632824387075,20.642554,1.828186,20.4,26,-0.02766
4655550.857,6436249.223,-70.199449,44.083502,5.0587903359833,53056.16723,39.49618,217.93,144,-1.122716
4535407.879,6801364.767,-68.431757,46.649841,4.20020495292158,1128.489859,4.276913,155.84,39,0.017644
4689677.2,6389678.307,-70.262803,43.660326,5.46763811116474,189235.026,129.42379,401.25,611,-31.29604
4545048.797,6492080.802,-70.652298,44.943021,4.47049528266149,414.606893,3.366661,85.3,23,-1.740325
4752318.565,6552162.037,-68.668471,44.214072,4.94092788167144,1138.748036,13.247739,170.22,68,-5.709943
4650415.685,6521878.977,-69.637609,44.572054,4.92071058656827,13001.29181,36.149464,234,145,-6.403925
4721144.359,6504822.377,-69.23149,44.122526,4.48525988931553,2738.37084,7.732999,94.24,31,-4.599052
4719760.79,6472392.049,-69.46854,43.956593,4.22829253473184,889.41868,4.653258,85.1,21,-3.956482
4620107.038,6433337.22,-70.488325,44.244513,4.23410650459726,946.500487,23.462537,155.08,35,-3.415841
4689500.382,6610138.953,-68.71339,44.840689,4.45201900649392,36038.87656,26.764885,362.18,114,-3.253101
4623766.377,6645842.809,-68.9412,45.368799,3.85227300102237,144.11529,0.850457,54.87,7,0.301184
4712003.836,6422600.897,-69.870556,43.727935,4.45667017766965,3158.18352,8.603963,54.48,27,-3.89027
4629105.452,6576860.617,-69.404132,44.975048,4.42723897749543,967.96822,6.649827,145.56,37,2.139171
4717938.08,6538320.761,-69.018688,44.316451,4.72295322164447,582.21362,3.484638,89.46,39,-1.873426
4785054.705,6669341.181,-67.588212,44.65168,4.70592008908823,325.380207,2.57179,113.47,30,1.927962
4697466.543,6303322.757,-70.785991,43.148848,4.8941014778403,30036.51164,102.121164,265.75,242,-14.732963
4327564.49,5446816.118,-78.809909,39.651968,5.56106617245461,26027.6865,59.418525,112.46,161,3.1665
4550471.726,5520758.743,-76.601381,39.212589,5.66988092298052,337519.4538,375.512938,451.75,1410,-40.770386
4532498.641,5545203.092,-76.614816,39.438754,6.18682571740974,959632.6418,864.690895,1058.25,3402,-44.943388
4601382.571,5448896.277,-76.574154,38.557713,5.08450514266271,10951.5153,86.787003,65.63,126,-7.564315
4632345.85,5535105.806,-75.877214,38.961861,5.52664744454955,1965.87242,16.234954,49.9,70,-0.647455
4487974.412,5544049.533,-76.979212,39.616033,4.68951133442184,31505.08381,109.942168,113.21,156,-20.673782
4586708.168,5609581.446,-75.835586,39.608944,5.13049025590453,10833.54953,94.306928,80.9,147,-3.759964
4570643.251,5436073.98,-76.884275,38.602869,6.15782608432321,43943.93783,123.959396,111.9,644,-9.917631
4663028.371,5462151.082,-76.02112,38.387743,6.30353430761659,5977.011965,13.218532,45.09,148,2.44404
4465360.088,5491595.59,-77.440833,39.379738,5.39226297939056,129723.4382,213.363944,262.66,479,-26.185425
4307206.594,5401627.788,-79.212994,39.440433,4.20469261939097,336.86534,11.32635,47.33,17,-2.260548
4555835.733,5567936.225,-76.306373,39.48243,5.49017662782248,115188.3852,210.096599,189.84,523,-22.276846
4523561.657,5500152.725,-76.925801,39.19507,5.49017662782248,161790.689,176.746126,201.11,656,-30.873325
4595377.458,5553345.774,-76.070932,39.227646,5.39271804196952,922.40735,13.146398,24.68,38,-1.270394
4493293.807,5478427.857,-77.28375,39.182814,6.1012154110671,1408193.255,504.93338,1477.99,3916,-80.258868
4541672.621,5475429.58,-76.910616,38.966501,6.95882854916614,1187379.748,929.992657,2180.07,8021,17.504981
4606258.187,5536224.124,-76.076493,39.077115,4.80892702350211,3478.53273,56.476573,58.69,53,-5.837584
4605441.821,5406432.993,-76.760934,38.277273,5.03565305707154,8480.216,48.79245,84.57,145,-6.421567
4699643.293,5460798.906,-75.743453,38.229413,6.10991402730753,725.96143,9.431134,40.5,101,2.253132
4623073.272,5490919.848,-76.18374,38.728758,5.45702905770286,5951.51554,20.095136,38.01,76,-3.377295
4421902.262,5505723.396,-77.720829,39.646624,5.87633423985435,66351.89346,137.93632,193.9,456,4.384011
4706517.739,5486425.002,-75.556539,38.357459,5.76644423578091,30686.78206,39.631575,131.78,280,3.541919
4748893.968,5513905.249,-75.085894,38.348629,5.25384287644621,12083.97374,71.440884,79.43,88,-4.313713
4545915.091,5535803.012,-76.55772,39.324799,7.6119413066573,2224193.552,882.003587,1320.81,10211,154.338416
4844052.508,6179618.934,-70.503019,41.762826,6.00536745227697,44498.72649,255.990733,176.61,776,-26.187845
4566095.761,6099266.85,-73.120454,42.621279,5.16934698525108,38060.05616,137.369906,97.33,195,-7.667036
4818862.223,6140879.609,-70.93348,41.669124,5.65283999591863,666006.9851,675.177105,389.21,1379,27.832691
4860230.699,6126241.418,-70.721652,41.393003,5.70943314616501,1498.64468,11.118674,21.06,46,-2.344174
4708487.826,6234580.469,-71.155728,42.714975,5.66330764209048,1105636.865,745.59404,518.33,1936,11.600173
4611384.515,6131813.179,-72.560585,42.596701,4.97880057057624,14646.99494,47.349876,39.15,90,-3.728121
4639589.531,6087021.943,-72.625417,42.207721,6.20617261960109,422607.6144,455.885563,339.56,1965,51.677421
4629049.818,6097692.673,-72.639786,42.318177,4.8955984841079,72517.45159,100.90905,76.11,195,-11.628019
4739047.313,6204273.271,-71.122608,42.400037,5.65669086712235,2582069.066,1000.862191,806.81,3968,-131.932336
4918618.032,6157004.607,-70.105022,41.284971,5.39044065542384,2309.10192,42.020326,15.19,21,-2.578065
4746293.467,6180659.73,-71.220123,42.234155,5.44328313679822,610388.9826,423.414877,239.82,1399,-54.693077
4775670.341,6188356.656,-70.951575,42.136896,5.49100171037754,239885.6294,521.012093,222.32,1081,-18.233099
4748299.072,6203665.582,-71.057267,42.352423,6.68910163294078,4720669.806,802.291273,702.54,5699,60.565348
4693142.118,6170118.157,-71.688496,42.427842,5.64226161800795,533650.1652,669.47384,450.92,1998,-11.040111
3253416.786,5813174.508,-86.890996,46.423967,4.99179220629478,30.720093,1.167465,24.81,12,-1.190072
3518060.817,5444667.907,-86.148943,42.763004,4.85592890433527,8905.27453,40.877767,114.05,126,-11.189785
3574690.927,5793119.986,-83.73843,45.014894,3.79548918917219,7675.87669,18.283053,46.5,11,-0.246695
3487589.914,5729162.692,-84.958682,44.911667,4.35414143118435,537.21927,6.399894,42.79,16,-2.961989
3636145.114,5689075.784,-83.721419,44.044372,3.6454498961866,236.31233,3.913175,30.27,5,-0.252533
3125756.098,5771420.698,-88.476776,46.599481,4.56434819146784,18.812313,1.18827,10.86,7,-0.234986
3596232.765,5449345.128,-85.366869,42.507814,3.74478708605223,1383.29204,19.65716,47.07,22,-4.097279
3640537.736,5631937.309,-83.989954,43.628257,4.5368913452348,52746.7669,53.487841,140.18,83,1.7599
3406209.425,5647696.402,-86.216166,44.643018,4.05698877567833,400.56199,3.711191,23.98,9,-2.176235
3531442.421,5372144.886,-86.375091,42.191121,5.14574876790343,50002.76714,126.216797,344.79,223,2.537239
3660231.264,5403162.353,-84.985336,41.941771,3.95699637107088,5931.16371,19.349605,118.97,19,-3.627458
3642589.778,5455431.899,-84.891442,42.378024,5.1469129123888,45774.68677,58.737707,230.68,193,1.361013
3583343.548,5341843.122,-86.020289,41.785273,3.58351893845611,1694.39869,24.287285,66.86,16,-0.987792
3396886.959,5787746.92,-85.547837,45.683871,3.87120101090789,4367.06564,11.165692,81.06,11,-5.623014
3494924.532,5824301.843,-84.351342,45.553989,4.32148013480585,864.83956,9.841994,60.14,17,-0.714045
3515009.985,5899614.112,-83.713785,45.999325,4.45434729625351,9834.558947,18.899152,64.55,28,1.513943
3544054.968,5609294.283,-85.048436,43.842619,4.9111832151246,1302.10814,5.231941,92.44,36,2.174414
3639228.909,5552230.288,-84.425724,43.07417,4.17899203628239,14554.91586,36.900194,91.2,44,-10.550327
3303811.066,5766969.586,-86.620045,45.89522,4.26689632742025,12448.28754,9.660255,69.51,22,-2.613317
3642582.768,5507728.761,-84.624631,42.74778,4.54965747605783,28691.56226,62.578538,131.38,89,-6.383855
3457418.38,5775852.826,-85.001523,45.361258,3.72086249996699,2450.68901,14.227886,56.11,12,-2.440294
3688579.371,5597528.589,-83.714467,43.200308,5.11859243560135,217828.6648,318.320816,726.4,571,55.044868
3580401.891,5647219.735,-84.490254,43.970232,3.9963641538619,563.32831,19.605865,69.72,12,-0.457148
3008273.017,5712933.109,-90.060095,46.588541,4.39568296112137,2775.176835,14.6432,51.12,10,-1.046737
3446876.701,5684417.953,-85.610201,44.751289,4.60416968565451,11176.48139,44.739042,100.74,80,-7.613538
3605554.732,5582254.53,-84.59246,43.415042,4.44734610079452,3224.87865,5.19599,40.25,30,-0.750791
3691142.159,5417577.482,-84.620561,41.928645,3.94545778151438,4362.25827,10.265326,79.77,20,-2.452408
3101073.723,5834690.906,-88.399533,47.160232,3.89182029811063,6583.036656,15.696226,64.2,15,-1.654351
3708238.831,5695960.073,-82.992225,43.804653,3.26193531432865,869.74236,9.312108,51.25,7,-2.96807
3657277.059,5512695.108,-84.458505,42.726905,5.19683819759818,231355.2823,140.248422,416.38,452,1.76358
3574207.015,5519975.222,-85.220773,43.093269,4.82350218030508,6046.89612,12.626207,75.14,68,-2.101825
3636678.25,5753258.895,-83.359378,44.488184,3.90197266957464,1639.3904,5.726019,62.3,11,-0.861787
3123797.379,5723199.088,-88.754642,46.248647,4.275276265,216.94958,2.75933,32.77,7,-1.191901
3580465.935,5593880.771,-84.774443,43.593606,4.254193263,22870.38012,16.267631,122.68,43,0.188706
3691018.592,5461348.598,-84.400874,42.237526,5.16763904290592,59332.52464,114.148957,225.2,236,2.411787
3597113.207,5403626.655,-85.58621,42.178153,5.15271339268924,118619.8279,133.25,319.33,388,-6.858025
3492807.828,5717965.593,-84.968309,44.811884,4.35926964755127,180.87842,6.291476,46.55,12,-0.041515
3548399.771,5480718.824,-85.671984,42.909788,5.24174701505964,431403.1264,227.881961,800.5,1028,-15.425456
3481558.072,5603347.484,-85.696339,44.038722,5.09925648574978,96.97135,1.501288,24.53,17,1.18047
3759632.225,5597404.974,-83.043337,42.920722,4.26689632742025,8845.70878,38.048809,169.89,54,-1.764689
3430282.558,5705403.804,-85.663327,44.965353,3.25424296870549,497.45263,10.714852,26.97,5,-3.810158
3742568.673,5441325.983,-84.017079,41.902047,4.48975933447676,20154.59654,22.693179,138.32,75,-6.046991
3714425.418,5528088.766,-83.835726,42.615871,4.06388535473739,44852.18493,178.265609,218.35,96,-38.273936
3344886.773,5872233.031,-85.603214,46.492497,4.83628190695148,19.925039,0.267616,9.72,7,-0.213351
3468076.851,5872976.596,-84.340554,46.004201,4.7361984483945,125.352784,6.627915,47.45,11,-0.138589
3795092.977,5557450.058,-82.924783,42.505936,5.11799381241676,858465.7492,627.149696,1168.87,1244,-21.685947
3437615.553,5636124.901,-85.961572,44.440603,4.41400968052693,3261.14399,4.735948,54.26,18,-1.880766
3170556.409,5779952.652,-87.95088,46.495492,4.22829253473184,36696.26118,27.505955,100.92,40,-6.089532
